"No.","Time","Source","Destination","Protocol","Length"
"869042","21340.337005","194.7.248.153","172.16.113.105","TELNET","60"
"869043","21340.356011","172.16.113.105","194.7.248.153","TCP","60"
"869044","21340.806227","172.16.113.105","194.7.248.153","TELNET","60"
"869045","21340.807022","194.7.248.153","172.16.113.105","TELNET","60"
"869046","21340.825919","172.16.113.105","194.7.248.153","TCP","60"
"869047","21340.826565","172.16.112.194","135.8.60.182","TELNET","60"
"869048","21340.827381","135.8.60.182","172.16.112.194","TELNET","60"
"869049","21340.845912","172.16.112.194","135.8.60.182","TCP","60"
"869050","21340.846601","135.8.60.182","172.16.112.194","TELNET","60"
"869051","21340.865903","172.16.112.194","135.8.60.182","TCP","60"
"869052","21340.907041","172.16.112.149","135.13.216.191","TELNET","60"
"869053","21340.907850","135.13.216.191","172.16.112.149","TELNET","60"
"869054","21340.925881","172.16.112.149","135.13.216.191","TCP","60"
"869055","21340.945988","172.16.112.149","135.13.216.191","TELNET","60"
"869056","21340.946756","135.13.216.191","172.16.112.149","TELNET","60"
"869057","21340.965885","172.16.112.149","135.13.216.191","TCP","60"
"869058","21340.986009","172.16.112.149","135.13.216.191","TELNET","60"
"869059","21340.986778","135.13.216.191","172.16.112.149","TELNET","60"
"869060","21341.005871","172.16.112.149","135.13.216.191","TCP","60"
"869061","21341.065994","172.16.112.149","135.13.216.191","TELNET","60"
"869062","21341.066749","135.13.216.191","172.16.112.149","TELNET","60"
"869063","21341.085860","172.16.112.149","135.13.216.191","TCP","60"
"869064","21341.098414","172.16.113.105","194.7.248.153","TELNET","60"
"869065","21341.099200","194.7.248.153","172.16.113.105","TELNET","60"
"869066","21341.106017","172.16.112.149","135.13.216.191","TELNET","60"
"869067","21341.107860","135.13.216.191","172.16.112.149","TELNET","60"
"869068","21341.115852","172.16.113.105","194.7.248.153","TCP","60"
"869069","21341.125838","172.16.112.149","135.13.216.191","TCP","60"
"869070","21341.137957","194.7.248.153","172.16.113.105","TELNET","61"
"869071","21341.146009","172.16.112.149","135.13.216.191","TELNET","60"
"869072","21341.146859","135.13.216.191","172.16.112.149","TELNET","60"
"869073","21341.155846","172.16.113.105","194.7.248.153","TCP","60"
"869074","21341.156540","194.7.248.153","172.16.113.105","TELNET","61"
"869075","21341.165835","172.16.112.149","135.13.216.191","TCP","60"
"869076","21341.175837","172.16.113.105","194.7.248.153","TCP","60"
"869077","21341.185971","172.16.112.149","135.13.216.191","TELNET","60"
"869078","21341.186755","135.13.216.191","172.16.112.149","TELNET","60"
"869079","21341.205833","172.16.112.149","135.13.216.191","TCP","60"
"869080","21341.225963","172.16.112.149","135.13.216.191","TELNET","60"
"869081","21341.226741","135.13.216.191","172.16.112.149","TELNET","60"
"869082","21341.245824","172.16.112.149","135.13.216.191","TCP","60"
"869083","21341.265951","172.16.112.149","135.13.216.191","TELNET","60"
"869084","21341.266740","135.13.216.191","172.16.112.149","TELNET","60"
"869085","21341.285833","172.16.112.149","135.13.216.191","TCP","60"
"869086","21341.305953","172.16.112.149","135.13.216.191","TELNET","60"
"869087","21341.306736","135.13.216.191","172.16.112.149","TELNET","60"
"869088","21341.325811","172.16.112.149","135.13.216.191","TCP","60"
"869089","21341.345937","172.16.112.149","135.13.216.191","TELNET","60"
"869090","21341.346736","135.13.216.191","172.16.112.149","TELNET","60"
"869091","21341.365806","172.16.112.149","135.13.216.191","TCP","60"
"869092","21341.386272","172.16.112.149","135.13.216.191","TELNET","60"
"869093","21341.387059","135.13.216.191","172.16.112.149","TELNET","60"
"869094","21341.405796","172.16.112.149","135.13.216.191","TCP","60"
"869095","21341.427851","172.16.112.149","135.13.216.191","TELNET","60"
"869096","21341.428688","135.13.216.191","172.16.112.149","TELNET","60"
"869097","21341.445783","172.16.112.149","135.13.216.191","TCP","60"
"869098","21341.446475","135.13.216.191","172.16.112.149","TELNET","61"
"869099","21341.465768","172.16.112.149","135.13.216.191","TCP","60"
"869100","21341.706998","172.16.113.105","194.7.248.153","TELNET","60"
"869101","21341.707808","194.7.248.153","172.16.113.105","TELNET","60"
"869102","21341.725719","172.16.113.105","194.7.248.153","TCP","60"
"869103","21341.725875","172.16.113.105","194.7.248.153","TELNET","60"
"869104","21341.726716","194.7.248.153","172.16.113.105","TELNET","60"
"869105","21341.745727","172.16.113.105","194.7.248.153","TCP","60"
"869106","21341.745921","172.16.113.105","194.7.248.153","TELNET","60"
"869107","21341.746703","194.7.248.153","172.16.113.105","TELNET","60"
"869108","21341.765712","172.16.113.105","194.7.248.153","TCP","60"
"869109","21341.765860","172.16.113.105","194.7.248.153","TELNET","60"
"869110","21341.766679","194.7.248.153","172.16.113.105","TELNET","60"
"869111","21341.785727","172.16.113.105","194.7.248.153","TCP","60"
"869112","21341.785912","172.16.113.105","194.7.248.153","TELNET","60"
"869113","21341.786691","194.7.248.153","172.16.113.105","TELNET","60"
"869114","21341.805701","172.16.113.105","194.7.248.153","TCP","60"
"869115","21341.805852","172.16.113.105","194.7.248.153","TELNET","60"
"869116","21341.806684","194.7.248.153","172.16.113.105","TELNET","60"
"869117","21341.825700","172.16.113.105","194.7.248.153","TCP","60"
"869118","21341.825875","172.16.113.105","194.7.248.153","TELNET","60"
"869119","21341.826685","194.7.248.153","172.16.113.105","TELNET","60"
"869120","21341.845692","172.16.113.105","194.7.248.153","TCP","60"
"869121","21341.845844","172.16.113.105","194.7.248.153","TELNET","60"
"869122","21341.846680","194.7.248.153","172.16.113.105","TELNET","60"
"869123","21341.865694","172.16.113.105","194.7.248.153","TCP","60"
"869124","21341.866066","172.16.113.105","194.7.248.153","TELNET","60"
"869125","21341.866838","194.7.248.153","172.16.113.105","TELNET","60"
"869126","21341.885684","172.16.113.105","194.7.248.153","TCP","60"
"869127","21341.885835","172.16.113.105","194.7.248.153","TELNET","60"
"869128","21341.886669","194.7.248.153","172.16.113.105","TELNET","60"
"869129","21341.893525","196.227.33.189","172.16.113.50","TELNET","60"
"869130","21341.897307","172.16.113.50","196.227.33.189","TELNET","60"
"869131","21341.905692","172.16.113.105","194.7.248.153","TCP","60"
"869132","21341.906145","172.16.113.105","194.7.248.153","TELNET","60"
"869133","21341.906920","194.7.248.153","172.16.113.105","TELNET","60"
"869134","21341.913287","196.227.33.189","172.16.113.50","TCP","60"
"869135","21341.925677","172.16.113.105","194.7.248.153","TCP","60"
"869136","21341.925828","172.16.113.105","194.7.248.153","TELNET","60"
"869137","21341.926660","194.7.248.153","172.16.113.105","TELNET","60"
"869138","21341.945690","172.16.113.105","194.7.248.153","TCP","60"
"869139","21341.946217","172.16.113.105","194.7.248.153","TELNET","60"
"869140","21341.946985","194.7.248.153","172.16.113.105","TELNET","60"
"869141","21341.965669","172.16.113.105","194.7.248.153","TCP","60"
"869142","21341.965822","172.16.113.105","194.7.248.153","TELNET","60"
"869143","21341.966640","194.7.248.153","172.16.113.105","TELNET","60"
"869144","21341.985665","172.16.113.105","194.7.248.153","TCP","60"
"869145","21341.985822","172.16.113.105","194.7.248.153","TELNET","60"
"869146","21341.986656","194.7.248.153","172.16.113.105","TELNET","60"
"869147","21342.005674","172.16.113.105","194.7.248.153","TCP","60"
"869148","21342.005859","172.16.113.105","194.7.248.153","TELNET","60"
"869149","21342.006652","194.7.248.153","172.16.113.105","TELNET","60"
"869150","21342.025656","172.16.113.105","194.7.248.153","TCP","60"
"869151","21342.025807","172.16.113.105","194.7.248.153","TELNET","60"
"869152","21342.026635","194.7.248.153","172.16.113.105","TELNET","60"
"869153","21342.045673","172.16.113.105","194.7.248.153","TCP","60"
"869154","21342.045979","172.16.113.105","194.7.248.153","TELNET","60"
"869155","21342.046814","194.7.248.153","172.16.113.105","TELNET","60"
"869156","21342.065647","172.16.113.105","194.7.248.153","TCP","60"
"869157","21342.065799","172.16.113.105","194.7.248.153","TELNET","60"
"869158","21342.066633","194.7.248.153","172.16.113.105","TELNET","60"
"869159","21342.085658","172.16.113.105","194.7.248.153","TCP","60"
"869160","21342.086126","172.16.113.105","194.7.248.153","TELNET","60"
"869161","21342.086906","194.7.248.153","172.16.113.105","TELNET","60"
"869162","21342.105640","172.16.113.105","194.7.248.153","TCP","60"
"869163","21342.105790","172.16.113.105","194.7.248.153","TELNET","60"
"869164","21342.106617","194.7.248.153","172.16.113.105","TELNET","60"
"869165","21342.125643","172.16.113.105","194.7.248.153","TCP","60"
"869166","21342.125831","172.16.113.105","194.7.248.153","TELNET","60"
"869167","21342.126622","194.7.248.153","172.16.113.105","TELNET","60"
"869168","21342.145640","172.16.113.105","194.7.248.153","TCP","60"
"869169","21342.145781","172.16.113.105","194.7.248.153","TELNET","60"
"869170","21342.146614","194.7.248.153","172.16.113.105","TELNET","60"
"869171","21342.165636","172.16.113.105","194.7.248.153","TCP","60"
"869172","21342.165823","172.16.113.105","194.7.248.153","TELNET","60"
"869173","21342.166612","194.7.248.153","172.16.113.105","TELNET","60"
"869174","21342.185618","172.16.113.105","194.7.248.153","TCP","60"
"869175","21342.185770","172.16.113.105","194.7.248.153","TELNET","60"
"869176","21342.186596","194.7.248.153","172.16.113.105","TELNET","60"
"869177","21342.205626","172.16.113.105","194.7.248.153","TCP","60"
"869178","21342.205830","172.16.113.105","194.7.248.153","TELNET","60"
"869179","21342.206600","194.7.248.153","172.16.113.105","TELNET","60"
"869180","21342.225609","172.16.113.105","194.7.248.153","TCP","60"
"869181","21342.225763","172.16.113.105","194.7.248.153","TELNET","60"
"869182","21342.226601","194.7.248.153","172.16.113.105","TELNET","60"
"869183","21342.245618","172.16.113.105","194.7.248.153","TCP","60"
"869184","21342.246057","172.16.113.105","194.7.248.153","TELNET","60"
"869185","21342.246832","194.7.248.153","172.16.113.105","TELNET","60"
"869186","21342.265604","172.16.113.105","194.7.248.153","TCP","60"
"869187","21342.265770","172.16.113.105","194.7.248.153","TELNET","60"
"869188","21342.266588","194.7.248.153","172.16.113.105","TELNET","60"
"869189","21342.285625","172.16.113.105","194.7.248.153","TCP","60"
"869190","21342.285918","172.16.113.105","194.7.248.153","TELNET","60"
"869191","21342.286761","194.7.248.153","172.16.113.105","TELNET","60"
"869192","21342.305595","172.16.113.105","194.7.248.153","TCP","60"
"869193","21342.305750","172.16.113.105","194.7.248.153","TELNET","60"
"869194","21342.306591","194.7.248.153","172.16.113.105","TELNET","60"
"869195","21342.325605","172.16.113.105","194.7.248.153","TCP","60"
"869196","21342.325790","172.16.113.105","194.7.248.153","TELNET","60"
"869197","21342.326583","194.7.248.153","172.16.113.105","TELNET","60"
"869198","21342.345585","172.16.113.105","194.7.248.153","TCP","60"
"869199","21342.345736","172.16.113.105","194.7.248.153","TELNET","60"
"869200","21342.346562","194.7.248.153","172.16.113.105","TELNET","60"
"869201","21342.365594","172.16.113.105","194.7.248.153","TCP","60"
"869202","21342.365784","172.16.113.105","194.7.248.153","TELNET","60"
"869203","21342.366574","194.7.248.153","172.16.113.105","TELNET","60"
"869204","21342.385577","172.16.113.105","194.7.248.153","TCP","60"
"869205","21342.385736","172.16.113.105","194.7.248.153","TELNET","60"
"869206","21342.386561","194.7.248.153","172.16.113.105","TELNET","60"
"869207","21342.405586","172.16.113.105","194.7.248.153","TCP","60"
"869208","21342.406752","172.16.113.105","194.7.248.153","TELNET","60"
"869209","21342.406878","172.16.113.105","194.7.248.153","TELNET","60"
"869210","21342.407678","194.7.248.153","172.16.113.105","TELNET","60"
"869211","21342.407887","194.7.248.153","172.16.113.105","TELNET","60"
"869212","21342.425572","172.16.113.105","194.7.248.153","TCP","60"
"869213","21342.425639","172.16.113.105","194.7.248.153","TCP","60"
"869214","21342.425761","172.16.113.105","194.7.248.153","TELNET","60"
"869215","21342.426760","194.7.248.153","172.16.113.105","TELNET","60"
"869216","21342.445582","172.16.113.105","194.7.248.153","TCP","60"
"869217","21342.445776","172.16.113.105","194.7.248.153","TELNET","60"
"869218","21342.446572","194.7.248.153","172.16.113.105","TELNET","60"
"869219","21342.465563","172.16.113.105","194.7.248.153","TCP","60"
"869220","21342.465718","172.16.113.105","194.7.248.153","TELNET","60"
"869221","21342.466549","194.7.248.153","172.16.113.105","TELNET","60"
"869222","21342.485571","172.16.113.105","194.7.248.153","TCP","60"
"869223","21342.485757","172.16.113.105","194.7.248.153","TELNET","60"
"869224","21342.486555","194.7.248.153","172.16.113.105","TELNET","60"
"869225","21342.505554","172.16.113.105","194.7.248.153","TCP","60"
"869226","21342.505705","172.16.113.105","194.7.248.153","TELNET","60"
"869227","21342.506525","194.7.248.153","172.16.113.105","TELNET","60"
"869228","21342.525564","172.16.113.105","194.7.248.153","TCP","60"
"869229","21342.525759","172.16.113.105","194.7.248.153","TELNET","60"
"869230","21342.526539","194.7.248.153","172.16.113.105","TELNET","60"
"869231","21342.545557","172.16.113.105","194.7.248.153","TCP","60"
"869232","21342.545771","172.16.113.105","194.7.248.153","TELNET","60"
"869233","21342.545879","172.16.113.105","194.7.248.153","TELNET","60"
"869234","21342.546736","194.7.248.153","172.16.113.105","TELNET","60"
"869235","21342.546948","194.7.248.153","172.16.113.105","TELNET","60"
"869236","21342.565554","172.16.113.105","194.7.248.153","TCP","60"
"869237","21342.565622","172.16.113.105","194.7.248.153","TCP","60"
"869238","21342.565765","172.16.113.105","194.7.248.153","TELNET","60"
"869239","21342.566742","194.7.248.153","172.16.113.105","TELNET","60"
"869240","21342.583341","196.227.33.189","172.16.114.169","TELNET","60"
"869241","21342.583626","172.16.114.169","196.227.33.189","TELNET","60"
"869242","21342.585547","172.16.113.105","194.7.248.153","TCP","60"
"869243","21342.585812","172.16.113.105","194.7.248.153","TELNET","60"
"869244","21342.586699","194.7.248.153","172.16.113.105","TELNET","60"
"869245","21342.603149","196.227.33.189","172.16.114.169","TCP","60"
"869246","21342.605544","172.16.113.105","194.7.248.153","TCP","60"
"869247","21342.605726","172.16.113.105","194.7.248.153","TELNET","60"
"869248","21342.606516","194.7.248.153","172.16.113.105","TELNET","60"
"869249","21342.625530","172.16.113.105","194.7.248.153","TCP","60"
"869250","21342.625683","172.16.113.105","194.7.248.153","TELNET","60"
"869251","21342.626520","194.7.248.153","172.16.113.105","TELNET","60"
"869252","21342.645541","172.16.113.105","194.7.248.153","TCP","60"
"869253","21342.646008","172.16.113.105","194.7.248.153","TELNET","60"
"869254","21342.646780","194.7.248.153","172.16.113.105","TELNET","60"
"869255","21342.665522","172.16.113.105","194.7.248.153","TCP","60"
"869256","21342.665674","172.16.113.105","194.7.248.153","TELNET","60"
"869257","21342.666497","194.7.248.153","172.16.113.105","TELNET","60"
"869258","21342.685534","172.16.113.105","194.7.248.153","TCP","60"
"869259","21342.685722","172.16.113.105","194.7.248.153","TELNET","60"
"869260","21342.686508","194.7.248.153","172.16.113.105","TELNET","60"
"869261","21342.705512","172.16.113.105","194.7.248.153","TCP","60"
"869262","21342.705664","172.16.113.105","194.7.248.153","TELNET","60"
"869263","21342.706499","194.7.248.153","172.16.113.105","TELNET","60"
"869264","21342.725527","172.16.113.105","194.7.248.153","TCP","60"
"869265","21342.725717","172.16.113.105","194.7.248.153","TELNET","60"
"869266","21342.726530","194.7.248.153","172.16.113.105","TELNET","60"
"869267","21342.735663","172.16.113.105","194.7.248.153","TELNET","60"
"869268","21342.736474","194.7.248.153","172.16.113.105","TELNET","60"
"869269","21342.745516","172.16.113.105","194.7.248.153","TCP","60"
"869270","21342.748454","172.16.113.105","194.7.248.153","TELNET","60"
"869271","21342.749248","194.7.248.153","172.16.113.105","TELNET","60"
"869272","21342.755504","172.16.113.105","194.7.248.153","TCP","60"
"869273","21342.765504","172.16.113.105","194.7.248.153","TCP","60"
"869274","21342.766225","194.7.248.153","172.16.113.105","TELNET","61"
"869275","21342.785511","172.16.113.105","194.7.248.153","TCP","60"
"869276","21342.865971","172.16.113.105","194.7.248.153","TELNET","60"
"869277","21342.867022","194.7.248.153","172.16.113.105","TELNET","60"
"869278","21342.885493","172.16.113.105","194.7.248.153","TCP","60"
"869279","21342.995755","172.16.113.105","194.7.248.153","TELNET","60"
"869280","21342.996541","194.7.248.153","172.16.113.105","TELNET","60"
"869281","21343.015449","172.16.113.105","194.7.248.153","TCP","60"
"869282","21343.066611","172.16.113.84","195.73.151.50","TELNET","60"
"869283","21343.067419","195.73.151.50","172.16.113.84","TELNET","60"
"869284","21343.085445","172.16.113.84","195.73.151.50","TCP","60"
"869285","21343.106000","172.16.113.105","194.7.248.153","TELNET","60"
"869286","21343.106875","194.7.248.153","172.16.113.105","TELNET","60"
"869287","21343.125438","172.16.113.105","194.7.248.153","TCP","60"
"869288","21343.125638","172.16.113.84","195.73.151.50","TELNET","60"
"869289","21343.126443","195.73.151.50","172.16.113.84","TELNET","60"
"869290","21343.145433","172.16.113.84","195.73.151.50","TCP","60"
"869291","21343.185568","172.16.113.84","195.73.151.50","TELNET","60"
"869292","21343.186497","195.73.151.50","172.16.113.84","TELNET","60"
"869293","21343.205424","172.16.113.84","195.73.151.50","TCP","60"
"869294","21343.287456","172.16.113.105","194.7.248.153","TELNET","60"
"869295","21343.288277","194.7.248.153","172.16.113.105","TELNET","60"
"869296","21343.305401","172.16.113.105","194.7.248.153","TCP","60"
"869297","21343.306111","194.7.248.153","172.16.113.105","TELNET","61"
"869298","21343.325394","172.16.113.105","194.7.248.153","TCP","60"
"869299","21343.325605","172.16.113.84","195.73.151.50","TELNET","60"
"869300","21343.326434","195.73.151.50","172.16.113.84","TELNET","60"
"869301","21343.345389","172.16.113.84","195.73.151.50","TCP","60"
"869302","21343.385675","172.16.113.84","195.73.151.50","TELNET","60"
"869303","21343.386541","195.73.151.50","172.16.113.84","TELNET","60"
"869304","21343.405375","172.16.113.84","195.73.151.50","TCP","60"
"869305","21343.436319","172.16.112.149","135.13.216.191","TELNET","60"
"869306","21343.437125","135.13.216.191","172.16.112.149","TELNET","60"
"869307","21343.445608","172.16.113.84","195.73.151.50","TELNET","60"
"869308","21343.446394","195.73.151.50","172.16.113.84","TELNET","60"
"869309","21343.455367","172.16.112.149","135.13.216.191","TCP","60"
"869310","21343.465361","172.16.113.84","195.73.151.50","TCP","60"
"869311","21343.499878","172.16.112.207","192.9.49.33","TCP","60"
"869312","21343.505131","192.9.49.33","172.16.112.207","TCP","60"
"869313","21343.505319","172.16.112.207","192.9.49.33","TCP","60"
"869314","21343.505839","172.16.112.207","192.9.49.33","HTTP","281"
"869315","21343.505944","172.16.112.149","135.13.216.191","TELNET","60"
"869316","21343.506882","135.13.216.191","172.16.112.149","TELNET","60"
"869317","21343.525354","172.16.112.149","135.13.216.191","TCP","60"
"869318","21343.529846","192.9.49.33","172.16.112.207","TCP","60"
"869319","21343.535481","172.16.112.149","135.13.216.191","TELNET","60"
"869320","21343.536293","135.13.216.191","172.16.112.149","TELNET","60"
"869321","21343.552205","192.9.49.33","172.16.112.207","TCP","1514"
"869322","21343.553479","192.9.49.33","172.16.112.207","TCP","1514"
"869323","21343.555347","172.16.112.207","192.9.49.33","TCP","60"
"869324","21343.555416","172.16.112.149","135.13.216.191","TCP","60"
"869325","21343.561884","192.9.49.33","172.16.112.207","TCP","1514"
"869326","21343.563139","192.9.49.33","172.16.112.207","TCP","1514"
"869327","21343.564356","192.9.49.33","172.16.112.207","TCP","1514"
"869328","21343.565334","172.16.112.207","192.9.49.33","TCP","60"
"869329","21343.565517","172.16.112.149","135.13.216.191","TELNET","60"
"869330","21343.566326","135.13.216.191","172.16.112.149","TELNET","60"
"869331","21343.571648","192.9.49.33","172.16.112.207","TCP","1514"
"869332","21343.572892","192.9.49.33","172.16.112.207","TCP","1514"
"869333","21343.574131","192.9.49.33","172.16.112.207","TCP","1514"
"869334","21343.575375","192.9.49.33","172.16.112.207","TCP","1514"
"869335","21343.575434","172.16.112.207","192.9.49.33","TCP","60"
"869336","21343.581809","192.9.49.33","172.16.112.207","TCP","1514"
"869337","21343.583039","192.9.49.33","172.16.112.207","TCP","1514"
"869338","21343.583857","192.9.49.33","172.16.112.207","TCP","996"
"869339","21343.583926","192.9.49.33","172.16.112.207","HTTP","60"
"869340","21343.584076","172.16.112.207","192.9.49.33","TCP","60"
"869341","21343.584690","172.16.112.207","192.9.49.33","TCP","60"
"869342","21343.585337","172.16.112.149","135.13.216.191","TCP","60"
"869343","21343.587556","172.16.113.84","195.73.151.50","TELNET","60"
"869344","21343.588351","195.73.151.50","172.16.113.84","TELNET","60"
"869345","21343.589156","192.9.49.33","172.16.112.207","TCP","60"
"869346","21343.605322","172.16.113.84","195.73.151.50","TCP","60"
"869347","21343.636136","172.16.112.149","135.13.216.191","TELNET","60"
"869348","21343.636909","135.13.216.191","172.16.112.149","TELNET","60"
"869349","21343.645450","172.16.113.84","195.73.151.50","TELNET","60"
"869350","21343.646245","195.73.151.50","172.16.113.84","TELNET","60"
"869351","21343.655328","172.16.112.149","135.13.216.191","TCP","60"
"869352","21343.665320","172.16.113.84","195.73.151.50","TCP","60"
"869353","21343.666034","172.16.112.149","135.13.216.191","TELNET","60"
"869354","21343.666811","135.13.216.191","172.16.112.149","TELNET","60"
"869355","21343.685312","172.16.112.149","135.13.216.191","TCP","60"
"869356","21343.715459","172.16.112.149","135.13.216.191","TELNET","60"
"869357","21343.716281","135.13.216.191","172.16.112.149","TELNET","60"
"869358","21343.725428","172.16.113.84","195.73.151.50","TELNET","60"
"869359","21343.726216","195.73.151.50","172.16.113.84","TELNET","60"
"869360","21343.735302","172.16.112.149","135.13.216.191","TCP","60"
"869361","21343.745303","172.16.113.84","195.73.151.50","TCP","60"
"869362","21343.745482","172.16.112.149","135.13.216.191","TELNET","60"
"869363","21343.746286","135.13.216.191","172.16.112.149","TELNET","60"
"869364","21343.765292","172.16.112.149","135.13.216.191","TCP","60"
"869365","21343.785560","172.16.112.149","135.13.216.191","TELNET","60"
"869366","21343.786340","135.13.216.191","172.16.112.149","TELNET","60"
"869367","21343.805284","172.16.112.149","135.13.216.191","TCP","60"
"869368","21343.815462","172.16.113.84","195.73.151.50","TELNET","60"
"869369","21343.816296","195.73.151.50","172.16.113.84","TELNET","60"
"869370","21343.835289","172.16.113.84","195.73.151.50","TCP","60"
"869371","21343.855443","172.16.112.149","135.13.216.191","TELNET","60"
"869372","21343.856264","135.13.216.191","172.16.112.149","TELNET","60"
"869373","21343.875271","172.16.112.149","135.13.216.191","TCP","60"
"869374","21343.905444","172.16.112.149","135.13.216.191","TELNET","60"
"869375","21343.905582","172.16.113.84","195.73.151.50","TELNET","60"
"869376","21343.906360","135.13.216.191","172.16.112.149","TELNET","60"
"869377","21343.906571","195.73.151.50","172.16.113.84","TELNET","60"
"869378","21343.925259","172.16.113.84","195.73.151.50","TCP","60"
"869379","21343.925326","172.16.112.149","135.13.216.191","TCP","60"
"869380","21343.935377","172.16.112.149","135.13.216.191","TELNET","60"
"869381","21343.936200","135.13.216.191","172.16.112.149","TELNET","60"
"869382","21343.955250","172.16.112.149","135.13.216.191","TCP","60"
"869383","21343.965369","172.16.113.84","195.73.151.50","TELNET","60"
"869384","21343.966165","195.73.151.50","172.16.113.84","TELNET","60"
"869385","21343.975368","172.16.112.149","135.13.216.191","TELNET","60"
"869386","21343.976198","135.13.216.191","172.16.112.149","TELNET","60"
"869387","21343.985249","172.16.113.84","195.73.151.50","TCP","60"
"869388","21343.995240","172.16.112.149","135.13.216.191","TCP","60"
"869389","21344.015349","172.16.112.149","135.13.216.191","TELNET","60"
"869390","21344.016162","135.13.216.191","172.16.112.149","TELNET","60"
"869391","21344.035245","172.16.112.149","135.13.216.191","TCP","60"
"869392","21344.055351","172.16.112.149","135.13.216.191","TELNET","60"
"869393","21344.056159","135.13.216.191","172.16.112.149","TELNET","60"
"869394","21344.075227","172.16.112.149","135.13.216.191","TCP","60"
"869395","21344.097137","172.16.112.149","135.13.216.191","TELNET","60"
"869396","21344.097924","135.13.216.191","172.16.112.149","TELNET","60"
"869397","21344.105352","172.16.113.84","195.73.151.50","TELNET","60"
"869398","21344.106154","195.73.151.50","172.16.113.84","TELNET","60"
"869399","21344.115224","172.16.112.149","135.13.216.191","TCP","60"
"869400","21344.115925","135.13.216.191","172.16.112.149","TELNET","61"
"869401","21344.125220","172.16.113.84","195.73.151.50","TCP","60"
"869402","21344.135213","172.16.112.149","135.13.216.191","TCP","60"
"869403","21344.165327","172.16.113.84","195.73.151.50","TELNET","60"
"869404","21344.166124","195.73.151.50","172.16.113.84","TELNET","60"
"869405","21344.185206","172.16.113.84","195.73.151.50","TCP","60"
"869406","21344.225308","172.16.113.84","195.73.151.50","TELNET","60"
"869407","21344.226126","195.73.151.50","172.16.113.84","TELNET","60"
"869408","21344.245195","172.16.113.84","195.73.151.50","TCP","60"
"869409","21344.365292","172.16.113.84","195.73.151.50","TELNET","60"
"869410","21344.366072","195.73.151.50","172.16.113.84","TELNET","60"
"869411","21344.385165","172.16.113.84","195.73.151.50","TCP","60"
"869412","21344.425265","172.16.113.84","195.73.151.50","TELNET","60"
"869413","21344.426048","195.73.151.50","172.16.113.84","TELNET","60"
"869414","21344.445152","172.16.113.84","195.73.151.50","TCP","60"
"869415","21344.495958","172.16.113.105","194.7.248.153","TELNET","60"
"869416","21344.496769","194.7.248.153","172.16.113.105","TELNET","60"
"869417","21344.505266","172.16.113.84","195.73.151.50","TELNET","60"
"869418","21344.506050","195.73.151.50","172.16.113.84","TELNET","60"
"869419","21344.515141","172.16.113.105","194.7.248.153","TCP","60"
"869420","21344.515572","172.16.113.84","195.73.151.50","TELNET","60"
"869421","21344.516386","195.73.151.50","172.16.113.84","TELNET","60"
"869422","21344.525139","172.16.113.84","195.73.151.50","TCP","60"
"869423","21344.535131","172.16.113.84","195.73.151.50","TCP","60"
"869424","21344.535824","195.73.151.50","172.16.113.84","TELNET","60"
"869425","21344.555139","172.16.113.84","195.73.151.50","TCP","60"
"869426","21344.585316","172.16.113.84","195.73.151.50","TELNET","60"
"869427","21344.586134","195.73.151.50","172.16.113.84","TELNET","60"
"869428","21344.605124","172.16.113.84","195.73.151.50","TCP","60"
"869429","21344.625256","172.16.113.105","194.7.248.153","TELNET","60"
"869430","21344.626036","194.7.248.153","172.16.113.105","TELNET","60"
"869431","21344.645133","172.16.113.105","194.7.248.153","TCP","60"
"869432","21344.695237","172.16.113.84","195.73.151.50","TELNET","60"
"869433","21344.696048","195.73.151.50","172.16.113.84","TELNET","60"
"869434","21344.715096","172.16.113.84","195.73.151.50","TCP","60"
"869435","21344.785202","172.16.113.84","195.73.151.50","TELNET","60"
"869436","21344.786161","195.73.151.50","172.16.113.84","TELNET","60"
"869437","21344.805089","172.16.113.84","195.73.151.50","TCP","60"
"869438","21344.845177","172.16.113.84","195.73.151.50","TELNET","60"
"869439","21344.845983","195.73.151.50","172.16.113.84","TELNET","60"
"869440","21344.846189","197.218.177.69","172.16.114.148","TELNET","60"
"869441","21344.865063","172.16.114.148","197.218.177.69","TCP","60"
"869442","21344.865130","172.16.113.84","195.73.151.50","TCP","60"
"869443","21344.865407","172.16.113.105","194.7.248.153","TELNET","60"
"869444","21344.866253","194.7.248.153","172.16.113.105","TELNET","60"
"869445","21344.885059","172.16.113.105","194.7.248.153","TCP","60"
"869446","21344.945170","172.16.113.84","195.73.151.50","TELNET","60"
"869447","21344.945951","195.73.151.50","172.16.113.84","TELNET","60"
"869448","21344.965041","172.16.113.84","195.73.151.50","TCP","60"
"869449","21345.005146","172.16.113.84","195.73.151.50","TELNET","60"
"869450","21345.005924","195.73.151.50","172.16.113.84","TELNET","60"
"869451","21345.025028","172.16.113.84","195.73.151.50","TCP","60"
"869452","21345.115133","172.16.113.84","195.73.151.50","TELNET","60"
"869453","21345.115942","195.73.151.50","172.16.113.84","TELNET","60"
"869454","21345.135007","172.16.113.84","195.73.151.50","TCP","60"
"869455","21345.185471","Cisco_38:46:33","Cisco_38:46:33","LOOP","60"
"869456","21345.206758","172.16.113.105","194.7.248.153","TELNET","60"
