No.,Time,Source,Destination,Protocol,Length
1155,97.714633,192.168.1.30,192.168.0.20,TCP,60
1156,97.737772,192.168.0.40,192.168.1.30,TCP,60
1157,97.885732,192.168.1.30,192.168.0.20,TELNET,60
1158,97.888001,192.168.0.20,192.168.1.30,TELNET,60
1159,97.904405,192.168.1.30,192.168.0.20,TCP,60
1160,98.198924,192.168.0.40,192.168.1.30,TELNET,60
1161,98.200689,192.168.1.30,192.168.0.40,TELNET,60
1162,98.247871,192.168.0.40,192.168.1.30,TCP,60
1163,98.405835,192.168.1.30,192.168.0.20,TELNET,60
1164,98.407992,192.168.0.20,192.168.1.30,TELNET,60
1165,98.424414,192.168.1.30,192.168.0.20,TCP,60
1166,98.487559,192.168.0.40,192.168.1.30,TELNET,60
1167,98.489094,192.168.1.30,192.168.0.40,TELNET,60
1168,98.538037,192.168.0.40,192.168.1.30,TCP,60
1169,98.660466,192.168.1.30,192.168.0.20,FTP,66
1170,98.679697,192.168.0.40,192.168.1.30,TCP,60
1171,98.680845,192.168.1.30,192.168.0.40,TCP,60
1172,98.681353,192.168.0.40,192.168.1.30,TCP,60
1173,98.688480,192.168.0.40,192.168.1.30,TELNET,60
1174,98.690956,192.168.1.30,192.168.0.40,TELNET,60
1175,98.709530,192.168.0.20,192.168.1.30,TCP,60
1176,98.737986,192.168.0.40,192.168.1.30,TCP,60
1177,98.762114,192.168.0.20,192.168.1.30,FTP,102
1178,98.763637,192.168.1.30,192.168.0.20,FTP,60
1179,98.798215,192.168.0.20,192.168.1.30,FTP,91
1180,98.814626,192.168.1.30,192.168.0.20,TCP,60
1181,98.853422,192.168.1.30,192.168.0.19,ICMP,98
1182,98.908851,192.168.0.40,192.168.1.30,TELNET,60
1183,98.910276,192.168.1.30,192.168.0.40,TELNET,60
1184,98.957986,192.168.0.40,192.168.1.30,TCP,60
1185,99.045377,192.168.1.30,192.168.0.20,TELNET,60
1186,99.047489,192.168.0.20,192.168.1.30,TELNET,60
1187,99.064453,192.168.1.30,192.168.0.20,TCP,60
1188,99.287894,192.168.1.30,192.168.0.20,TELNET,60
1189,99.290256,192.168.0.20,192.168.1.30,TELNET,60
1190,99.304408,192.168.1.30,192.168.0.20,TCP,60
1191,99.317372,192.168.1.30,192.168.0.40,TCP,94
1192,99.317504,192.168.0.20,192.168.1.30,TELNET,65
1193,99.334424,192.168.1.30,192.168.0.20,TCP,60
1194,99.358094,192.168.0.40,192.168.1.30,TCP,60
1195,99.358934,192.168.1.30,192.168.0.40,HTTP,344
1196,99.364769,192.168.0.40,192.168.1.30,TCP,1514
1197,99.384408,192.168.1.30,192.168.0.40,TCP,60
1198,99.387476,192.168.0.40,192.168.1.30,TCP,1514
1199,99.388102,192.168.0.40,192.168.1.30,HTTP,913
1200,99.388599,192.168.1.30,192.168.0.40,TCP,60
1201,99.429028,192.168.1.30,192.168.0.40,TCP,60
1202,99.429497,192.168.0.40,192.168.1.30,TCP,60
1203,99.975007,192.168.1.30,192.168.0.40,TELNET,86
1204,100.018158,192.168.0.40,192.168.1.30,TCP,60
1205,100.019148,192.168.1.30,192.168.0.40,TELNET,257
1206,100.068295,192.168.0.40,192.168.1.30,TCP,60
1207,100.068673,192.168.1.30,192.168.0.40,TELNET,80
1208,100.100393,192.168.1.30,192.168.0.20,FTP,71
1209,100.118329,192.168.0.40,192.168.1.30,TCP,60
1210,100.119311,192.168.0.20,192.168.1.30,FTP,83
1211,100.134557,192.168.1.30,192.168.0.20,TCP,60
1212,100.137845,192.168.1.30,192.168.0.40,TCP,60
1213,100.138392,192.168.0.40,192.168.1.30,TCP,60
1214,100.341185,192.168.1.30,192.168.0.40,SMTP,135
1215,100.342095,192.168.0.40,192.168.1.30,SMTP,65
1216,100.343440,192.168.1.30,192.168.0.40,SMTP,123
1217,100.344197,192.168.0.40,192.168.1.30,SMTP,80
1218,100.364582,192.168.1.30,192.168.0.40,TCP,60
1219,100.579434,192.168.0.40,192.168.1.30,TELNET,60
1220,100.580937,192.168.1.30,192.168.0.40,TELNET,60
1221,100.628347,192.168.0.40,192.168.1.30,TCP,60
1222,100.860280,Cisco_04:41:bc,Cisco_04:41:bc,LOOP,118
1223,100.938639,192.168.0.40,192.168.1.30,TELNET,60
1224,100.940197,192.168.1.30,192.168.0.40,TELNET,60
1225,100.988310,192.168.0.40,192.168.1.30,TCP,60
1226,101.221818,192.168.1.30,192.168.0.20,FTP,60
1227,101.246596,192.168.0.20,192.168.1.30,FTP,96
1228,101.264563,192.168.1.30,192.168.0.20,TCP,60
1229,101.358729,192.168.0.40,192.168.1.30,TELNET,60
1230,101.363035,192.168.1.30,192.168.0.40,TELNET,60
1231,101.408385,192.168.0.40,192.168.1.30,TCP,60
1232,101.670169,192.168.1.30,192.168.0.40,TCP,60
1233,101.670793,192.168.0.40,192.168.1.30,TCP,60
1234,101.671229,192.168.1.30,192.168.0.40,TCP,60
1235,101.739052,192.168.0.40,192.168.1.30,TELNET,60
1236,101.740988,192.168.1.30,192.168.0.40,TELNET,60
1237,101.790650,192.168.0.40,192.168.1.30,TCP,60
1238,101.832691,192.168.1.30,192.168.0.40,SMTP,88
1239,101.833623,192.168.0.40,192.168.1.30,SMTP,77
1240,101.844516,192.168.1.30,192.168.0.40,TCP,60
1241,101.854080,192.168.0.20,192.168.1.30,TELNET,60
1242,101.874449,192.168.1.30,192.168.0.20,TCP,60
1243,101.957698,192.168.0.20,192.168.1.30,TELNET,93
1244,101.974430,192.168.1.30,192.168.0.20,TCP,60
1245,101.975435,192.168.0.20,192.168.1.30,TELNET,104
1246,101.994563,192.168.1.30,192.168.0.20,TCP,60
1247,101.995494,192.168.0.20,192.168.1.30,TELNET,60
1248,102.014449,192.168.1.30,192.168.0.20,TCP,60
1249,102.039600,192.168.0.40,192.168.1.30,TELNET,60
1250,102.041258,192.168.1.30,192.168.0.40,TELNET,60
1251,102.088595,192.168.0.40,192.168.1.30,TCP,60
1252,102.111653,192.168.0.20,192.168.1.30,TELNET,89
1253,102.124543,192.168.1.30,192.168.0.20,TCP,60
1254,102.125494,192.168.0.20,192.168.1.30,TELNET,60
1255,102.144488,192.168.1.30,192.168.0.20,TCP,60
1256,102.145426,192.168.0.20,192.168.1.30,TELNET,82
1257,102.164571,192.168.1.30,192.168.0.20,TCP,60
1258,102.214246,192.168.0.20,192.168.1.30,TELNET,60
1259,102.234383,192.168.1.30,192.168.0.20,TCP,60
1260,102.235376,192.168.0.20,192.168.1.30,TELNET,84
1261,102.254587,192.168.1.30,192.168.0.20,TCP,60
1262,102.255501,192.168.0.20,192.168.1.30,TELNET,60
1263,102.274411,192.168.1.30,192.168.0.20,TCP,60
1264,102.275411,192.168.0.20,192.168.1.30,TELNET,104
1265,102.294395,192.168.1.30,192.168.0.20,TCP,60
1266,102.295339,192.168.0.20,192.168.1.30,TELNET,60
1267,102.314522,192.168.1.30,192.168.0.20,TCP,60
1268,102.345167,192.168.1.30,192.168.0.40,SMTP,90
1269,102.346029,192.168.0.40,192.168.1.30,SMTP,60
1270,102.348885,192.168.1.30,192.168.0.40,SMTP,104
1271,102.355717,192.168.0.40,192.168.1.30,SMTP,1514
1272,102.356951,192.168.0.40,192.168.1.30,SMTP,1514
1273,102.358050,192.168.0.40,192.168.1.30,SMTP,1514
1274,102.359251,192.168.0.40,192.168.1.30,SMTP,1514
1275,102.360558,192.168.0.40,192.168.1.30,SMTP,1514
1276,102.364263,192.168.1.30,192.168.0.20,FTP,77
1277,102.364408,192.168.1.30,192.168.0.40,TCP,60
1278,102.366353,192.168.0.40,192.168.1.30,SMTP,946
1279,102.368048,192.168.0.40,192.168.1.30,SMTP,1514
1280,102.369326,192.168.0.40,192.168.1.30,SMTP,1514
1281,102.370565,192.168.0.40,192.168.1.30,SMTP,1514
1282,102.371804,192.168.0.40,192.168.1.30,SMTP,1514
1283,102.372538,192.168.0.40,192.168.1.30,SMTP,921
1284,102.373993,192.168.0.20,192.168.1.30,FTP,84
1285,102.374378,192.168.1.30,192.168.0.40,TCP,60
1286,102.375459,192.168.1.30,192.168.0.20,FTP,63
1287,102.420031,192.168.0.20,192.168.1.30,TCP,60
1288,102.481712,192.168.0.20,192.168.1.30,TCP,60
1289,102.482546,192.168.1.30,192.168.0.20,TCP,60
1290,102.483424,192.168.0.20,192.168.1.30,TCP,60
1291,102.488086,192.168.0.20,192.168.1.30,FTP,124
1292,102.504533,192.168.1.30,192.168.0.20,TCP,60
1293,102.714949,192.168.0.20,192.168.1.30,TELNET,114
1294,102.734398,192.168.1.30,192.168.0.20,TCP,60
1295,102.981567,192.168.1.30,192.168.0.40,SMTP,98
1296,102.982333,192.168.0.40,192.168.1.30,SMTP,60
1297,102.994414,192.168.1.30,192.168.0.40,TCP,60
1298,103.011894,192.168.0.20,192.168.1.30,FTP,84
1299,103.014011,192.168.0.20,192.168.1.30,FTP-DATA,474
1300,103.015110,192.168.0.20,192.168.1.30,TCP,60
1301,103.015475,192.168.1.30,192.168.0.20,TCP,60
1302,103.021640,192.168.1.30,192.168.0.20,TCP,60
1303,103.022464,192.168.0.20,192.168.1.30,TCP,60
1304,103.024497,192.168.1.30,192.168.0.20,TCP,60
1305,103.232310,192.168.1.30,192.168.0.20,TELNET,60
1306,103.234592,192.168.0.20,192.168.1.30,TELNET,60
1307,103.254459,192.168.1.30,192.168.0.20,TCP,60
1308,103.375400,192.168.1.30,192.168.0.40,TCP,93
1309,103.418868,192.168.0.40,192.168.1.30,TCP,60
1310,103.419488,192.168.1.30,192.168.0.40,TCP,259
1311,103.468839,192.168.0.40,192.168.1.30,TCP,60
1312,103.527885,192.168.1.30,192.168.0.40,TCP,115
1313,103.542043,192.168.1.30,192.168.0.40,SMTP,94
1314,103.542991,192.168.0.40,192.168.1.30,TCP,60
1315,103.543365,192.168.1.30,192.168.0.40,TCP,60
1316,103.544065,192.168.1.30,192.168.0.40,TCP,60
1317,103.544573,192.168.0.40,192.168.1.30,TCP,60
1318,103.547254,192.168.1.30,192.168.0.20,TELNET,60
1319,103.550160,192.168.0.20,192.168.1.30,TELNET,60
1320,103.564859,192.168.1.30,192.168.0.20,TCP,60
1321,103.568781,192.168.0.40,192.168.1.30,TCP,60
1322,103.611861,192.168.1.30,192.168.0.40,TCP,76
1323,103.658955,192.168.0.40,192.168.1.30,TCP,60
1324,103.659303,192.168.1.30,192.168.0.40,HTTP,60
1325,103.664003,192.168.0.40,192.168.1.30,HTTP,1039
1326,103.664117,192.168.0.40,192.168.1.30,TCP,60
1327,103.664837,192.168.1.30,192.168.0.40,TCP,60
1328,103.683822,192.168.1.30,192.168.0.40,TCP,60
1329,103.684372,192.168.0.40,192.168.1.30,TCP,60
1330,104.017993,192.168.0.20,192.168.1.30,TCP,60
1331,104.018428,192.168.1.30,192.168.0.20,TCP,60
1332,104.255303,192.168.1.30,192.168.0.40,TELNET,102
1333,104.298949,192.168.0.40,192.168.1.30,TCP,60
1334,104.299710,192.168.1.30,192.168.0.40,TELNET,238
1335,104.348941,192.168.0.40,192.168.1.30,TCP,60
1336,104.459639,192.168.1.30,192.168.0.20,FTP,78
1337,104.463178,192.168.0.20,192.168.1.30,FTP,84
1338,104.464611,192.168.1.30,192.168.0.20,FTP,77
1339,104.493608,192.168.0.20,192.168.1.30,TCP,60
1340,104.494500,192.168.1.30,192.168.0.20,TCP,60
1341,104.495358,192.168.0.20,192.168.1.30,TCP,60
1342,104.497869,192.168.0.20,192.168.1.30,FTP,137
1343,104.514699,192.168.1.30,192.168.0.20,TCP,60
1344,104.561462,192.168.0.20,192.168.1.30,FTP-DATA,1514
1345,104.574346,192.168.1.30,192.168.0.20,TCP,60
1346,104.577592,192.168.0.20,192.168.1.30,FTP-DATA,1514
1347,104.578810,192.168.0.20,192.168.1.30,FTP-DATA,1514
1348,104.584351,192.168.1.30,192.168.0.20,TCP,60
1349,104.587414,192.168.0.20,192.168.1.30,FTP-DATA,1514
1350,104.588650,192.168.0.20,192.168.1.30,FTP-DATA,1514
1351,104.589395,192.168.0.20,192.168.1.30,FTP-DATA,946
1352,104.594434,192.168.1.30,192.168.0.20,TCP,60
1353,104.629732,192.168.0.20,192.168.1.30,FTP-DATA,1514
1354,104.630928,192.168.0.20,192.168.1.30,FTP-DATA,1514
1355,104.632167,192.168.0.20,192.168.1.30,FTP-DATA,1514
1356,104.633388,192.168.0.20,192.168.1.30,FTP-DATA,1514
1357,104.634354,192.168.1.30,192.168.0.20,TCP,60
1358,104.637610,192.168.0.20,192.168.1.30,FTP-DATA,1514
1359,104.638404,192.168.0.20,192.168.1.30,FTP-DATA,946
1360,104.654480,192.168.1.30,192.168.0.20,TCP,60
1361,104.662629,192.168.1.30,192.168.0.20,TCP,60
1362,104.663386,192.168.0.20,192.168.1.30,TCP,60
1363,104.690307,192.168.0.20,192.168.1.30,FTP-DATA,1514
1364,104.691532,192.168.0.20,192.168.1.30,FTP-DATA,1514
1365,104.692770,192.168.0.20,192.168.1.30,FTP-DATA,1514
1366,104.694008,192.168.0.20,192.168.1.30,FTP-DATA,1514
1367,104.695266,192.168.0.20,192.168.1.30,FTP-DATA,1514
1368,104.696125,192.168.0.20,192.168.1.30,FTP-DATA,946
1369,104.696253,192.168.1.30,192.168.0.20,TCP,60
1370,104.704399,192.168.1.30,192.168.0.20,TCP,60
1371,104.785745,192.168.0.20,192.168.1.30,FTP-DATA,1514
1372,104.786978,192.168.0.20,192.168.1.30,FTP-DATA,1514
1373,104.788213,192.168.0.20,192.168.1.30,FTP-DATA,1514
1374,104.789509,192.168.0.20,192.168.1.30,FTP-DATA,1514
1375,104.790751,192.168.0.20,192.168.1.30,FTP-DATA,1514
1376,104.791476,192.168.0.20,192.168.1.30,FTP-DATA,946
1377,104.794375,192.168.1.30,192.168.0.20,TCP,60
1378,104.810491,192.168.0.40,192.168.1.30,TELNET,60
1379,104.811738,192.168.1.30,192.168.0.40,TELNET,60
1380,104.842846,192.168.0.20,192.168.1.30,FTP-DATA,1514
1381,104.844088,192.168.0.20,192.168.1.30,FTP-DATA,1514
1382,104.845373,192.168.0.20,192.168.1.30,FTP-DATA,1514
1383,104.846590,192.168.0.20,192.168.1.30,FTP-DATA,1514
1384,104.847873,192.168.0.20,192.168.1.30,FTP-DATA,1514
1385,104.848563,192.168.0.20,192.168.1.30,FTP-DATA,946
1386,104.854397,192.168.1.30,192.168.0.20,TCP,60
1387,104.859055,192.168.0.40,192.168.1.30,TCP,60
1388,104.898866,192.168.0.20,192.168.1.30,FTP-DATA,1514
1389,104.900140,192.168.0.20,192.168.1.30,FTP-DATA,1514
1390,104.901379,192.168.0.20,192.168.1.30,FTP-DATA,1514
1391,104.902634,192.168.0.20,192.168.1.30,FTP-DATA,1514
1392,104.903840,192.168.0.20,192.168.1.30,FTP-DATA,1514
1393,104.904567,192.168.0.20,192.168.1.30,FTP-DATA,946
1394,104.904827,192.168.1.30,192.168.0.20,TCP,60
1395,104.924428,192.168.1.30,192.168.0.20,TCP,60
1396,104.943474,192.168.0.20,192.168.1.30,FTP,84
1397,104.947077,192.168.0.20,192.168.1.30,FTP-DATA,1514
1398,104.948313,192.168.0.20,192.168.1.30,FTP-DATA,1514
1399,104.949551,192.168.0.20,192.168.1.30,FTP-DATA,1514
1400,104.950787,192.168.0.20,192.168.1.30,FTP-DATA,1514
1401,104.951110,192.168.0.20,192.168.1.30,FTP-DATA,413
1402,104.951228,192.168.0.20,192.168.1.30,TCP,60
1403,104.951865,192.168.1.30,192.168.0.20,TCP,60
1404,104.954328,192.168.1.30,192.168.0.20,TCP,60
1405,104.993324,192.168.1.30,192.168.0.20,TCP,60
1406,104.994013,192.168.0.20,192.168.1.30,TCP,60
1407,105.454424,192.168.0.40,192.168.1.30,TCP,60
1408,105.455542,192.168.1.30,192.168.0.40,TCP,60
1409,105.456083,192.168.0.40,192.168.1.30,TCP,60
1410,105.530091,192.168.1.30,192.168.0.40,TCP,60
1411,105.530680,192.168.0.40,192.168.1.30,TCP,60
1412,105.531094,192.168.1.30,192.168.0.40,TCP,60
1413,105.550275,192.168.0.40,192.168.1.30,TELNET,60
1414,105.553818,192.168.1.30,192.168.0.40,TELNET,60
1415,105.599164,192.168.0.40,192.168.1.30,TCP,60
1416,105.870553,192.168.1.30,192.168.0.40,TELNET,80
1417,105.919220,192.168.0.40,192.168.1.30,TCP,60
1418,105.922265,192.168.1.30,192.168.0.20,FTP,60
1419,105.929597,192.168.0.20,192.168.1.30,FTP,68
1420,105.931058,192.168.1.30,192.168.0.20,TCP,60
1421,105.931853,192.168.0.20,192.168.1.30,TCP,60
1422,105.943009,192.168.0.20,192.168.1.30,TCP,60
1423,105.943417,192.168.1.30,192.168.0.20,TCP,60
1424,106.380658,192.168.0.40,192.168.1.30,TELNET,60
1425,106.382306,192.168.1.30,192.168.0.40,TELNET,60
1426,106.429302,192.168.0.40,192.168.1.30,TCP,60
1427,106.499645,192.168.0.40,192.168.1.30,TELNET,60
1428,106.501268,192.168.1.30,192.168.0.40,TELNET,60
1429,106.549366,192.168.0.40,192.168.1.30,TCP,60
1430,106.620797,192.168.0.40,192.168.1.30,TELNET,60
1431,106.622344,192.168.1.30,192.168.0.40,TELNET,60
1432,106.669341,192.168.0.40,192.168.1.30,TCP,60
1433,106.789672,192.168.0.40,192.168.1.30,TELNET,60
1434,106.791275,192.168.1.30,192.168.0.40,TELNET,60
1435,106.839428,192.168.0.40,192.168.1.30,TCP,60
1436,106.870269,192.168.0.40,192.168.1.30,TCP,70
1437,106.884332,192.168.1.30,192.168.0.40,TCP,60
1438,106.885401,192.168.0.40,192.168.1.30,HTTP,344
1439,106.904526,192.168.1.30,192.168.0.40,TCP,60
1440,106.919887,192.168.0.40,192.168.1.30,TELNET,60
1441,106.921430,192.168.1.30,192.168.0.40,TELNET,60
1442,106.969366,192.168.0.40,192.168.1.30,TCP,60
1443,107.089743,192.168.0.40,192.168.1.30,TELNET,60
1444,107.092499,192.168.1.30,192.168.0.40,TELNET,60
1445,107.139416,192.168.0.40,192.168.1.30,TCP,60
1446,107.239737,192.168.0.40,192.168.1.30,TELNET,60
1447,107.241259,192.168.1.30,192.168.0.40,TELNET,60
1448,107.289418,192.168.0.40,192.168.1.30,TCP,60
1449,107.376361,192.168.1.30,192.168.0.40,TCP,1514
1450,107.377507,192.168.1.30,192.168.0.40,TCP,1514
1451,107.378934,192.168.0.40,192.168.1.30,TCP,60
1452,107.409896,192.168.0.40,192.168.1.30,TELNET,60
1453,107.411684,192.168.1.30,192.168.0.40,TELNET,60
1454,107.419492,192.168.0.40,192.168.1.30,TCP,60
1455,107.420552,192.168.1.30,192.168.0.40,HTTP,529
1456,107.459488,192.168.0.40,192.168.1.30,TCP,60
1457,107.469576,192.168.0.40,192.168.1.30,TCP,60
1458,107.566223,192.168.1.30,192.168.0.40,TCP,96
1459,107.586534,192.168.0.40,192.168.1.30,TELNET,60
1460,107.588150,192.168.1.30,192.168.0.40,TELNET,60
1461,107.609502,192.168.0.40,192.168.1.30,TCP,60
1462,107.610193,192.168.1.30,192.168.0.40,TCP,342
1463,107.629489,192.168.0.40,192.168.1.30,TCP,60
1464,107.659499,192.168.0.40,192.168.1.30,TCP,60
1465,107.659971,192.168.1.30,192.168.0.40,HTTP,60
1466,107.664545,192.168.0.40,192.168.1.30,TCP,1514
1467,107.684388,192.168.1.30,192.168.0.40,TCP,60
1468,107.687258,192.168.0.40,192.168.1.30,TCP,1514
1469,107.688268,192.168.0.40,192.168.1.30,TCP,1230
1470,107.704474,192.168.1.30,192.168.0.40,TCP,60
1471,107.707278,192.168.0.40,192.168.1.30,TCP,1514
1472,107.708523,192.168.0.40,192.168.1.30,TCP,1514
1473,107.709708,192.168.0.40,192.168.1.30,TCP,1472
1474,107.714328,192.168.1.30,192.168.0.40,TCP,60
1475,107.717187,192.168.0.40,192.168.1.30,TCP,1514
1476,107.718477,192.168.0.40,192.168.1.30,TCP,1514
1477,107.719714,192.168.0.40,192.168.1.30,TCP,1514
1478,107.720931,192.168.0.40,192.168.1.30,TCP,1514
1479,107.724437,192.168.1.30,192.168.0.40,TCP,60
1480,107.727222,192.168.0.40,192.168.1.30,TCP,1514
1481,107.727960,192.168.0.40,192.168.1.30,TCP,946
1482,107.729263,192.168.0.40,192.168.1.30,TCP,1514
1483,107.731000,192.168.0.40,192.168.1.30,TCP,1514
1484,107.731732,192.168.0.40,192.168.1.30,TCP,1514
1485,107.734373,192.168.1.30,192.168.0.40,TCP,60
1486,107.737278,192.168.0.40,192.168.1.30,TCP,1514
1487,107.738472,192.168.0.40,192.168.1.30,TCP,1514
1488,107.738885,192.168.0.40,192.168.1.30,HTTP,403
1489,107.739504,192.168.1.30,192.168.0.40,TCP,60
1490,107.760218,192.168.0.40,192.168.1.30,TELNET,60
1491,107.761798,192.168.1.30,192.168.0.40,TELNET,60
1492,107.790957,192.168.1.30,192.168.0.40,TCP,60
1493,107.791452,192.168.0.40,192.168.1.30,TCP,60
1494,107.792197,192.168.0.40,192.168.1.30,TCP,60
1495,107.792561,192.168.1.30,192.168.0.40,TCP,60
1496,107.809580,192.168.0.40,192.168.1.30,TCP,60
1497,107.929946,192.168.0.40,192.168.1.30,TELNET,60
1498,107.931659,192.168.1.30,192.168.0.40,TELNET,60
1499,107.979541,192.168.0.40,192.168.1.30,TCP,60
1500,108.059832,192.168.0.40,192.168.1.30,TELNET,60
1501,108.061634,192.168.1.30,192.168.0.40,TELNET,60
1502,108.109589,192.168.0.40,192.168.1.30,TCP,60
1503,108.189966,192.168.0.40,192.168.1.30,TELNET,60
1504,108.191642,192.168.1.30,192.168.0.40,TELNET,60
1505,108.201112,192.168.1.30,192.168.0.40,TCP,60
1506,108.201596,192.168.0.40,192.168.1.30,TCP,60
1507,108.239587,192.168.0.40,192.168.1.30,TCP,60
1508,108.350908,192.168.0.40,192.168.1.30,TELNET,60
1509,108.353058,192.168.1.30,192.168.0.40,TELNET,60
1510,108.399656,192.168.0.40,192.168.1.30,TCP,60
1511,108.520134,192.168.0.40,192.168.1.30,TELNET,60
1512,108.521904,192.168.1.30,192.168.0.40,TELNET,60
1513,108.569706,192.168.0.40,192.168.1.30,TCP,60
1514,108.690865,192.168.0.40,192.168.1.30,TELNET,60
1515,108.700765,192.168.1.30,192.168.0.40,TELNET,60
1516,108.749758,192.168.0.40,192.168.1.30,TCP,60
1517,108.750885,192.168.1.30,192.168.0.20,TELNET,60
1518,108.753271,192.168.0.20,192.168.1.30,TELNET,60
1519,108.764348,192.168.1.30,192.168.0.20,TCP,60
1520,109.035656,192.168.1.30,192.168.0.20,TELNET,60
1521,109.037656,192.168.0.20,192.168.1.30,TELNET,60
1522,109.054308,192.168.1.30,192.168.0.20,TCP,60
1523,109.130939,192.168.1.30,192.168.0.40,TELNET,1077
1524,109.149430,192.168.1.30,192.168.0.20,TELNET,60
1525,109.151512,192.168.0.20,192.168.1.30,TELNET,60
1526,109.164423,192.168.1.30,192.168.0.20,TCP,60
1527,109.179787,192.168.0.40,192.168.1.30,TCP,60
1528,109.180484,192.168.1.30,192.168.0.40,TELNET,220
1529,109.205124,192.168.0.40,192.168.1.30,TCP,60
1530,109.206038,192.168.1.30,192.168.0.40,TCP,60
1531,109.206575,192.168.0.40,192.168.1.30,TCP,60
1532,109.229910,192.168.0.40,192.168.1.30,TCP,60
1533,109.230372,192.168.1.30,192.168.0.40,TELNET,80
1534,109.279796,192.168.0.40,192.168.1.30,TCP,60
1535,109.459144,192.168.1.30,192.168.0.20,TELNET,60
1536,109.477175,192.168.0.20,192.168.1.30,TELNET,60
1537,109.494458,192.168.1.30,192.168.0.20,TCP,60
1538,109.495380,192.168.0.20,192.168.1.30,TELNET,60
1539,109.514383,192.168.1.30,192.168.0.20,TCP,60
1540,109.741970,192.168.0.40,192.168.1.30,TELNET,60
1541,109.743881,192.168.1.30,192.168.0.40,TELNET,60
1542,109.789903,192.168.0.40,192.168.1.30,TCP,60
1543,110.022125,192.168.0.40,192.168.1.30,TELNET,60
1544,110.024525,192.168.1.30,192.168.0.40,TELNET,60
1545,110.069935,192.168.0.40,192.168.1.30,TCP,60
1546,110.300335,192.168.0.40,192.168.1.30,TELNET,60
1547,110.302240,192.168.1.30,192.168.0.40,TELNET,60
1548,110.350113,192.168.0.40,192.168.1.30,TCP,60
1549,110.427857,192.168.1.30,192.168.0.20,ICMP,98
1550,110.428627,192.168.0.20,192.168.1.30,ICMP,98
1551,110.480642,192.168.1.30,192.168.0.20,TELNET,60
1552,110.483269,192.168.0.20,192.168.1.30,TELNET,60
1553,110.494414,192.168.1.30,192.168.0.20,TCP,60
1554,110.532700,192.168.1.30,192.168.0.21,ICMP,98
1555,110.580410,192.168.0.40,192.168.1.30,TELNET,60
1556,110.582722,192.168.1.30,192.168.0.40,TELNET,60
1557,110.585706,192.168.1.30,192.168.0.20,TELNET,60
1558,110.588384,192.168.0.20,192.168.1.30,TELNET,60
1559,110.604351,192.168.1.30,192.168.0.20,TCP,60
1560,110.622311,192.168.0.40,192.168.1.30,TCP,79
1561,110.630051,192.168.0.40,192.168.1.30,TCP,60
1562,110.634386,192.168.1.30,192.168.0.40,TCP,60
1563,110.635134,192.168.0.40,192.168.1.30,TCP,208
1564,110.654381,192.168.1.30,192.168.0.40,TCP,60
1565,110.655170,192.168.0.40,192.168.1.30,HTTP,190
1566,110.674391,192.168.1.30,192.168.0.40,TCP,60
1567,110.711621,192.168.1.30,192.168.0.40,TCP,1514
1568,110.712799,192.168.1.30,192.168.0.40,TCP,1514
1569,110.714086,192.168.0.40,192.168.1.30,TCP,60
1570,110.716118,192.168.1.30,192.168.0.40,TCP,1514
1571,110.717311,192.168.1.30,192.168.0.40,TCP,1514
1572,110.717433,192.168.1.30,192.168.0.20,TELNET,60
1573,110.718822,192.168.0.40,192.168.1.30,TCP,60
1574,110.720755,192.168.1.30,192.168.0.40,TCP,1514
1575,110.722189,192.168.0.20,192.168.1.30,TELNET,60
1576,110.734371,192.168.1.30,192.168.0.20,TCP,60
1577,110.738123,192.168.1.30,192.168.0.40,TCP,1514
1578,110.739338,192.168.1.30,192.168.0.40,TCP,1514
1579,110.740826,192.168.0.40,192.168.1.30,TCP,60
1580,110.743053,192.168.1.30,192.168.0.40,TCP,1514
1581,110.744084,192.168.1.30,192.168.0.40,TCP,1514
1582,110.745375,192.168.1.30,192.168.0.40,TCP,1514
1583,110.746547,192.168.1.30,192.168.0.40,TCP,1514
1584,110.747965,192.168.0.40,192.168.1.30,TCP,60
1585,110.749878,192.168.1.30,192.168.0.40,TCP,1514
1586,110.751139,192.168.1.30,192.168.0.40,TCP,1514
1587,110.752400,192.168.1.30,192.168.0.40,TCP,1514
1588,110.753607,192.168.1.30,192.168.0.40,TCP,1514
1589,110.755053,192.168.0.40,192.168.1.30,TCP,60
1590,110.755260,192.168.0.40,192.168.1.30,TCP,60
1591,110.757076,192.168.1.30,192.168.0.40,TCP,1514
1592,110.761782,192.168.1.30,192.168.0.40,HTTP,282
1593,110.761917,192.168.1.30,192.168.0.40,TCP,60
1594,110.762547,192.168.0.40,192.168.1.30,TCP,60
1595,110.768468,192.168.0.40,192.168.1.30,TCP,60
1596,110.768835,192.168.1.30,192.168.0.40,TCP,60
1597,110.860239,Cisco_04:41:bc,Cisco_04:41:bc,LOOP,118
1598,110.899218,192.168.0.40,192.168.1.30,TELNET,60
1599,110.901048,192.168.1.30,192.168.0.40,TELNET,60
1600,110.950123,192.168.0.40,192.168.1.30,TCP,60
1601,111.036804,192.168.1.30,192.168.0.20,TELNET,60
1602,111.039739,192.168.0.20,192.168.1.30,TELNET,60
1603,111.054875,192.168.1.30,192.168.0.20,TCP,60
1604,111.056909,192.168.0.20,192.168.1.30,TELNET,60
1605,111.074357,192.168.1.30,192.168.0.20,TCP,60
