"No.","Time","Source","Destination","Protocol","Length"
"30378","2958.439979","135.8.60.182","172.16.112.100","SMTP","1514"
"30379","2958.441304","135.8.60.182","172.16.112.100","SMTP","1514"
"30380","2958.442548","135.8.60.182","172.16.112.100","SMTP","1514"
"30381","2958.443804","135.8.60.182","172.16.112.100","SMTP","1514"
"30382","2958.443876","172.16.112.100","135.8.60.182","TCP","60"
"30383","2958.443944","172.16.112.100","135.8.60.182","TCP","60"
"30384","2958.444013","172.16.112.100","135.8.60.182","TCP","60"
"30385","2958.447628","135.8.60.182","172.16.112.100","SMTP","1514"
"30386","2958.448859","135.8.60.182","172.16.112.100","SMTP","1514"
"30387","2958.450103","135.8.60.182","172.16.112.100","SMTP","1514"
"30388","2958.450207","172.16.112.100","135.8.60.182","TCP","60"
"30389","2958.451510","135.8.60.182","172.16.112.100","SMTP","1514"
"30390","2958.452744","135.8.60.182","172.16.112.100","SMTP","1514"
"30391","2958.452836","172.16.112.100","135.8.60.182","TCP","60"
"30392","2958.454067","135.8.60.182","172.16.112.100","SMTP","1514"
"30393","2958.454264","172.16.112.100","135.8.60.182","TCP","60"
"30394","2958.455923","135.8.60.182","172.16.112.100","SMTP","1514"
"30395","2958.457167","135.8.60.182","172.16.112.100","SMTP","1514"
"30396","2958.458387","135.8.60.182","172.16.112.100","SMTP","1514"
"30397","2958.458458","172.16.112.100","135.8.60.182","TCP","60"
"30398","2958.459716","135.8.60.182","172.16.112.100","SMTP","1514"
"30399","2958.460953","135.8.60.182","172.16.112.100","SMTP","1514"
"30400","2958.461022","172.16.112.100","135.8.60.182","TCP","60"
"30401","2958.462265","135.8.60.182","172.16.112.100","SMTP","1514"
"30402","2958.462471","172.16.112.100","135.8.60.182","TCP","60"
"30403","2958.464222","135.8.60.182","172.16.112.100","SMTP","1514"
"30404","2958.465462","135.8.60.182","172.16.112.100","SMTP","1514"
"30405","2958.465661","172.16.112.100","135.8.60.182","TCP","60"
"30406","2958.466892","135.8.60.182","172.16.112.100","SMTP","1514"
"30407","2958.468123","135.8.60.182","172.16.112.100","SMTP","1514"
"30408","2958.468322","172.16.112.100","135.8.60.182","TCP","60"
"30409","2958.470186","135.8.60.182","172.16.112.100","SMTP","1514"
"30410","2958.471428","135.8.60.182","172.16.112.100","SMTP","1514"
"30411","2958.471615","172.16.112.100","135.8.60.182","TCP","60"
"30412","2958.472858","135.8.60.182","172.16.112.100","SMTP","1514"
"30413","2958.474092","135.8.60.182","172.16.112.100","SMTP","1514"
"30414","2958.475323","135.8.60.182","172.16.112.100","SMTP","1514"
"30415","2958.476640","135.8.60.182","172.16.112.100","SMTP","1514"
"30416","2958.476717","172.16.112.100","135.8.60.182","TCP","60"
"30417","2958.476840","172.16.112.100","135.8.60.182","TCP","60"
"30418","2958.478701","135.8.60.182","172.16.112.100","SMTP","1514"
"30419","2958.479933","135.8.60.182","172.16.112.100","SMTP","1514"
"30420","2958.480119","172.16.112.100","135.8.60.182","TCP","60"
"30421","2958.481796","135.8.60.182","172.16.112.100","SMTP","1514"
"30422","2958.483048","135.8.60.182","172.16.112.100","SMTP","1514"
"30423","2958.484354","135.8.60.182","172.16.112.100","SMTP","1514"
"30424","2958.484427","172.16.112.100","135.8.60.182","TCP","60"
"30425","2958.485667","135.8.60.182","172.16.112.100","SMTP","1514"
"30426","2958.485854","172.16.112.100","135.8.60.182","TCP","60"
"30427","2958.487619","135.8.60.182","172.16.112.100","SMTP","1514"
"30428","2958.488865","135.8.60.182","172.16.112.100","SMTP","1514"
"30429","2958.489108","172.16.112.100","135.8.60.182","TCP","60"
"30430","2958.490413","135.8.60.182","172.16.112.100","SMTP","1514"
"30431","2958.491649","135.8.60.182","172.16.112.100","SMTP","1514"
"30432","2958.492885","135.8.60.182","172.16.112.100","SMTP","1514"
"30433","2958.492946","172.16.112.100","135.8.60.182","TCP","60"
"30434","2958.494273","135.8.60.182","172.16.112.100","SMTP","1514"
"30435","2958.494471","172.16.112.100","135.8.60.182","TCP","60"
"30436","2958.496265","135.8.60.182","172.16.112.100","SMTP","1514"
"30437","2958.497512","135.8.60.182","172.16.112.100","SMTP","1514"
"30438","2958.497710","172.16.112.100","135.8.60.182","TCP","60"
"30439","2958.498952","135.8.60.182","172.16.112.100","SMTP","1514"
"30440","2958.500196","135.8.60.182","172.16.112.100","SMTP","1514"
"30441","2958.501416","135.8.60.182","172.16.112.100","SMTP","1514"
"30442","2958.501511","172.16.112.100","135.8.60.182","TCP","60"
"30443","2958.502744","135.8.60.182","172.16.112.100","SMTP","1514"
"30444","2958.502939","172.16.112.100","135.8.60.182","TCP","60"
"30445","2958.504649","135.8.60.182","172.16.112.100","SMTP","1514"
"30446","2958.505907","135.8.60.182","172.16.112.100","SMTP","1514"
"30447","2958.507213","135.8.60.182","172.16.112.100","SMTP","1514"
"30448","2958.507274","172.16.112.100","135.8.60.182","TCP","60"
"30449","2958.508505","135.8.60.182","172.16.112.100","SMTP","1514"
"30450","2958.509739","135.8.60.182","172.16.112.100","SMTP","1514"
"30451","2958.509912","172.16.112.100","135.8.60.182","TCP","60"
"30452","2958.511157","135.8.60.182","172.16.112.100","SMTP","1514"
"30453","2958.511354","172.16.112.100","135.8.60.182","TCP","60"
"30454","2958.513008","135.8.60.182","172.16.112.100","SMTP","1514"
"30455","2958.514251","135.8.60.182","172.16.112.100","SMTP","1514"
"30456","2958.515471","135.8.60.182","172.16.112.100","SMTP","1514"
"30457","2958.515544","172.16.112.100","135.8.60.182","TCP","60"
"30458","2958.516855","135.8.60.182","172.16.112.100","SMTP","1514"
"30459","2958.518086","135.8.60.182","172.16.112.100","SMTP","1514"
"30460","2958.518181","172.16.112.100","135.8.60.182","TCP","60"
"30461","2958.519413","135.8.60.182","172.16.112.100","SMTP","1514"
"30462","2958.519648","172.16.114.169","172.16.112.50","TELNET","60"
"30463","2958.519711","172.16.112.100","135.8.60.182","TCP","60"
"30464","2958.520063","172.16.112.50","172.16.114.169","TELNET","60"
"30465","2958.521375","135.8.60.182","172.16.112.100","SMTP","1514"
"30466","2958.522606","135.8.60.182","172.16.112.100","SMTP","1514"
"30467","2958.522802","172.16.112.100","135.8.60.182","TCP","60"
"30468","2958.524045","135.8.60.182","172.16.112.100","SMTP","1514"
"30469","2958.525277","135.8.60.182","172.16.112.100","SMTP","1514"
"30470","2958.526508","135.8.60.182","172.16.112.100","SMTP","1514"
"30471","2958.526606","172.16.112.100","135.8.60.182","TCP","60"
"30472","2958.527845","135.8.60.182","172.16.112.100","SMTP","1514"
"30473","2958.528033","172.16.112.100","135.8.60.182","TCP","60"
"30474","2958.529732","135.8.60.182","172.16.112.100","SMTP","1514"
"30475","2958.530987","135.8.60.182","172.16.112.100","SMTP","1514"
"30476","2958.532282","135.8.60.182","172.16.112.100","SMTP","1514"
"30477","2958.533562","135.8.60.182","172.16.112.100","SMTP","1514"
"30478","2958.534826","135.8.60.182","172.16.112.100","SMTP","1514"
"30479","2958.536069","135.8.60.182","172.16.112.100","SMTP","1514"
"30480","2958.536141","172.16.112.100","135.8.60.182","TCP","60"
"30481","2958.536211","172.16.112.100","135.8.60.182","TCP","60"
"30482","2958.536280","172.16.112.100","135.8.60.182","TCP","60"
"30483","2958.539880","135.8.60.182","172.16.112.100","SMTP","1514"
"30484","2958.541137","135.8.60.182","172.16.112.100","SMTP","1514"
"30485","2958.542413","135.8.60.182","172.16.112.100","SMTP","1514"
"30486","2958.542532","172.16.112.100","135.8.60.182","TCP","60"
"30487","2958.543844","135.8.60.182","172.16.112.100","SMTP","1514"
"30488","2958.545125","135.8.60.182","172.16.112.100","SMTP","1514"
"30489","2958.545219","172.16.112.100","135.8.60.182","TCP","60"
"30490","2958.546450","135.8.60.182","172.16.112.100","SMTP","1514"
"30491","2958.546521","172.16.114.169","172.16.112.50","TCP","60"
"30492","2958.546647","172.16.112.100","135.8.60.182","TCP","60"
"30493","2958.548065","135.8.60.182","172.16.112.100","SMTP","1514"
"30494","2958.549297","135.8.60.182","172.16.112.100","SMTP","1514"
"30495","2958.549507","172.16.112.100","135.8.60.182","TCP","60"
"30496","2958.551332","135.8.60.182","172.16.112.100","SMTP","1514"
"30497","2958.552571","135.8.60.182","172.16.112.100","SMTP","1514"
"30498","2958.553815","135.8.60.182","172.16.112.100","SMTP","1514"
"30499","2958.553885","172.16.112.100","135.8.60.182","TCP","60"
"30500","2958.555126","135.8.60.182","172.16.112.100","SMTP","1514"
"30501","2958.555324","172.16.112.100","135.8.60.182","TCP","60"
"30502","2958.557115","135.8.60.182","172.16.112.100","SMTP","1514"
"30503","2958.558384","135.8.60.182","172.16.112.100","SMTP","1514"
"30504","2958.559691","135.8.60.182","172.16.112.100","SMTP","1514"
"30505","2958.559762","172.16.112.100","135.8.60.182","TCP","60"
"30506","2958.560997","135.8.60.182","172.16.112.100","SMTP","1514"
"30507","2958.561191","172.16.112.100","135.8.60.182","TCP","60"
"30508","2958.562955","135.8.60.182","172.16.112.100","SMTP","1514"
"30509","2958.564209","135.8.60.182","172.16.112.100","SMTP","1514"
"30510","2958.565598","135.8.60.182","172.16.112.100","SMTP","1514"
"30511","2958.566881","135.8.60.182","172.16.112.100","SMTP","1514"
"30512","2958.566954","172.16.112.100","135.8.60.182","TCP","60"
"30513","2958.567081","172.16.112.100","135.8.60.182","TCP","60"
"30514","2958.568875","135.8.60.182","172.16.112.100","SMTP","1514"
"30515","2958.570108","135.8.60.182","172.16.112.100","SMTP","1514"
"30516","2958.570305","172.16.112.100","135.8.60.182","TCP","60"
"30517","2958.572080","135.8.60.182","172.16.112.100","SMTP","1514"
"30518","2958.573344","135.8.60.182","172.16.112.100","SMTP","1514"
"30519","2958.573535","172.16.112.100","135.8.60.182","TCP","60"
"30520","2958.574767","135.8.60.182","172.16.112.100","SMTP","1514"
"30521","2958.576000","135.8.60.182","172.16.112.100","SMTP","1514"
"30522","2958.576196","172.16.112.100","135.8.60.182","TCP","60"
"30523","2958.578017","135.8.60.182","172.16.112.100","SMTP","1514"
"30524","2958.579265","135.8.60.182","172.16.112.100","SMTP","1514"
"30525","2958.580757","135.8.60.182","172.16.112.100","SMTP","1514"
"30526","2958.582001","135.8.60.182","172.16.112.100","SMTP","1514"
"30527","2958.582074","172.16.112.100","135.8.60.182","TCP","60"
"30528","2958.582202","172.16.112.100","135.8.60.182","TCP","60"
"30529","2958.583997","135.8.60.182","172.16.112.100","SMTP","1514"
"30530","2958.585228","135.8.60.182","172.16.112.100","SMTP","1514"
"30531","2958.585426","172.16.112.100","135.8.60.182","TCP","60"
"30532","2958.587184","135.8.60.182","172.16.112.100","SMTP","1514"
"30533","2958.588443","135.8.60.182","172.16.112.100","SMTP","1514"
"30534","2958.588630","172.16.112.100","135.8.60.182","TCP","60"
"30535","2958.590017","135.8.60.182","172.16.112.100","SMTP","1514"
"30536","2958.591257","135.8.60.182","172.16.112.100","SMTP","1514"
"30537","2958.592498","135.8.60.182","172.16.112.100","SMTP","1514"
"30538","2958.592591","172.16.112.100","135.8.60.182","TCP","60"
"30539","2958.593823","135.8.60.182","172.16.112.100","SMTP","1514"
"30540","2958.594026","172.16.112.100","135.8.60.182","TCP","60"
"30541","2958.595755","135.8.60.182","172.16.112.100","SMTP","1514"
"30542","2958.596996","135.8.60.182","172.16.112.100","SMTP","1514"
"30543","2958.597195","172.16.112.100","135.8.60.182","TCP","60"
"30544","2958.598436","135.8.60.182","172.16.112.100","SMTP","1514"
"30545","2958.599756","135.8.60.182","172.16.112.100","SMTP","1514"
"30546","2958.599955","172.16.112.100","135.8.60.182","TCP","60"
"30547","2958.601800","135.8.60.182","172.16.112.100","SMTP","1514"
"30548","2958.639610","172.16.114.169","172.16.112.50","TELNET","60"
"30549","2958.640036","172.16.112.50","172.16.114.169","TELNET","60"
"30550","2958.659479","172.16.114.169","172.16.112.50","TCP","60"
"30551","2958.759575","172.16.114.169","172.16.112.50","TELNET","60"
"30552","2958.760041","172.16.112.50","172.16.114.169","TELNET","60"
"30553","2958.776219","172.16.112.100","135.8.60.182","TCP","60"
"30554","2958.779179","135.8.60.182","172.16.112.100","IMF","1177"
"30555","2958.779451","172.16.114.169","172.16.112.50","TCP","60"
"30556","2958.789988","172.16.112.100","135.8.60.182","SMTP","87"
"30557","2958.791006","135.8.60.182","172.16.112.100","SMTP","60"
"30558","2958.791322","172.16.112.100","135.8.60.182","SMTP","109"
"30559","2958.796153","135.8.60.182","172.16.112.100","TCP","60"
"30560","2958.796332","172.16.112.100","135.8.60.182","TCP","60"
"30561","2958.796517","172.16.112.100","135.8.60.182","TCP","60"
"30562","2958.797358","135.8.60.182","172.16.112.100","TCP","60"
"30563","2958.879565","172.16.114.169","172.16.112.50","TELNET","60"
"30564","2958.879981","172.16.112.50","172.16.114.169","TELNET","60"
"30565","2958.899427","172.16.114.169","172.16.112.50","TCP","60"
"30566","2958.999521","172.16.114.169","172.16.112.50","TELNET","60"
"30567","2958.999945","172.16.112.50","172.16.114.169","TELNET","60"
"30568","2959.019404","172.16.114.169","172.16.112.50","TCP","60"
"30569","2959.119494","172.16.114.169","172.16.112.50","TELNET","60"
"30570","2959.119930","172.16.112.50","172.16.114.169","TELNET","60"
"30571","2959.139390","172.16.114.169","172.16.112.50","TCP","60"
"30572","2959.239469","172.16.114.169","172.16.112.50","TELNET","60"
"30573","2959.239910","172.16.112.50","172.16.114.169","TELNET","60"
"30574","2959.259352","172.16.114.169","172.16.112.50","TCP","60"
"30575","2959.359445","172.16.114.169","172.16.112.50","TELNET","60"
"30576","2959.359873","172.16.112.50","172.16.114.169","TELNET","60"
"30577","2959.379342","172.16.114.169","172.16.112.50","TCP","60"
"30578","2959.479418","172.16.114.169","172.16.112.50","TELNET","60"
"30579","2959.479845","172.16.112.50","172.16.114.169","TELNET","60"
"30580","2959.499303","172.16.114.169","172.16.112.50","TCP","60"
"30581","2959.599399","172.16.114.169","172.16.112.50","TELNET","60"
"30582","2959.599923","172.16.112.50","172.16.114.169","TELNET","60"
"30583","2959.619291","172.16.114.169","172.16.112.50","TCP","60"
